HAWTHORNE GLOBAL AVIATION SERVICES LLC            ,2221 SMITHTOWN AVENUE              ,LONG ISLAND MACARTHUR AIRPORT      ,                                   ,RONKONKOMA            ,NY,11779,EW7R,EA11,EW7R379W,N,N,N, ,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
"CAUSEY AVIATION SERVICE, INC.                     ",6120 SMITHWOOD ROAD                ,                                   ,                                   ,LIBERTY               ,NC,27298,EWCR,EA39,EWCR750D,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
"PIEDMONT HAWTHORNE AVIATION, LLC                  ",PIEDMONT TRIAD INT'L AIRPORT       ,1030 PTI DRIVE                     ,                                   ,GREENSBORO            ,NC,27409,EWGR,EA39,EWGR752D,N,N,N, ,Y,Y,N,Y,N,Y,N,N,N,N,Y,N,N,N,Y,Y,Y,N,N,N,Y,N,Y,N,N, , ,,,,,,,,,Repair
OTTO INSTRUMENT SERVICE INC                       ,9450 CHIVERS AVENUE                ,                                   ,                                   ,SUN VALLEY            ,CA,91352,EX3R,WP01,EX3R491L,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
SOUTH FLORIDA JET CENTER INC                      ,FT. LAUDERDALE EXECUTIVE AIRPORT   ,5545 NW 15TH AVENUE                ,HGR 67                             ,FT. LAUDERDALE        ,FL,33309,EXOR,SO19,EXOR768D,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
AIRCRAFT PROPELLER SERVICE LLC                    ,595 Telser Road                    ,                                   ,                                   ,Lake Zurich           ,IL,60047,EY2R,GL03,EY2R811K,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,Y,N,Y,N,N, , ,,,,,,,,,Repair
EMERGENCY BEACON CORPORATION                      ,15 RIVER STREET                    ,                                   ,                                   ,NEW ROCHELLE          ,NY,10801,EYCR,EA11,EYCR588X,N,N,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
THE NORDAM GROUP INC                              ,7018 NORTH LAKEWOOD                ,                                   ,                                   ,TULSA                 ,OK,74117,EZ22,SW15,EZ22812K,N,N,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
THE NORDAM GROUP INC                              ,"13644 GEORGE BOULEVARD, SUITE 13   ",                                   ,                                   ,VICTORVILLE           ,CA,92394,EZ2D,WP21,EZ2D812K,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
THE NORDAM GROUP INC                              ,11200 E PINE STREET                ,                                   ,                                   ,TULSA                 ,OK,74116,EZ2R,SW15,EZ2R812K,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N, , ,,,,,,,,,Repair
FLORIDA FLIGHT INC                                ,9661 TRADEPORT DRIVE               ,                                   ,                                   ,ORLANDO               ,FL,32827,F04R,SO15,F04R885X,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
FIRST COAST AVIATION INC                          ,125-B INDUSTRIAL LOOP WEST         ,                                   ,                                   ,ORANGE PARK           ,FL,32073,F0HR,SO15,F0HR700Y,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y, , ,,,,,,,,,Repair
"FLIGHT LINE PRODUCTS, LLC                         ",28732 WITHERSPOON PARKWAY          ,                                   ,                                   ,VALENCIA              ,CA,91355,F10R,WP01,F10R796Y,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N, , ,,,,,,,,,Repair
LEGEND AEROSPACE INC                              ,8292 NW SOUTH RIVER DRIVE          ,                                   ,                                   ,MIAMI                 ,FL,33166,F12R,SO19,F12R012Y,N,N,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N, , ,,,,,,,,,Repair
COASTAL AEROSPACE INC                             ,21419 FAIR OAKS ROAD               ,                                   ,                                   ,MELFA                 ,VA,23410,F14R,EA21,F14R668Y,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
FLIGHT LINE AVIONICS                              ,11550 AVIATION BOULEVARD SUITE 3   ,                                   ,                                   ,WEST PALM BEACH       ,FL,33412,F18R,SO19,F18R921Y,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
FAG AEROSPACE GMBH AND COMPANY KG                 ,GEORG SCHAEFER STR. 30             ,                                   ,                                   ,SCHWEINFURT           ,  ,97421,F2GY,FS59,F2GY854J,N,N,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N, , ,,,,,,,,,Repair
FORD INSTRUMENTS AND ACCESSORIES LLC              ,3190 S. HOPKINS AVENUE             ,                                   ,                                   ,TITUSVILLE            ,FL,32780,F2UR,SO15,F2UR186Y,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
UNILODE AVIATION SOLUTIONS US INC                 ,1851 ARTHUR AVENUE                 ,                                   ,                                   ,ELK GROVE VILLAGE     ,IL,60007-5704,F31R,GL03,F31R572Y,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
F R A ENTERPRISES INC                             ,32032 WASHINGTON AVE               ,                                   ,                                   ,ROCHESTER             ,WI,53167,F35R,GL13,F35R977Y,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
HORIZON AVIONICS                                  ,2445 E. GENERAL AVIATION DRIVE     ,SUITE C                            ,                                   ,"ALCOA,                ",TN,37701,F3OR,CE19,F3OR150X,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
FOSTER'S PROPELLER SERVICE                        ,26650 HIGHWAY 62                   ,                                   ,                                   ,BOYNTON               ,OK,74422-4800,F3PR,SW15,F3PR014N,N,N,N, ,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
FUEL ACCESSORY SERVICE TECHNOLOGIES PTE LTD       ,8 LOYANG WAY 4                     ,LOYANG INDUSTRIAL ESTATE           ,                                   ,SINGAPORE             ,  ,507604,F3YY,FS58,F3YY247Y,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N, , ,,,,,,,,,Repair
FRONT RANGE TRANSPONDER SERVICE                   ,11750 Airport Way                  ,Hangar B-12-D                      ,                                   ,Broomfield            ,CO,80021,F42R,NM03,F42R979Y,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
AIR INSTRUMENTS SPECIALISTS INC                   ,7524 CLYBOURN AVENUE               ,                                   ,                                   ,SUN VALLEY            ,CA,91352,F48R,WP01,F48R190X,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
CENTRAL FLORIDA AVIONICS AND INSTRUMENTS          ,8812 AIRPORT BLVD                  ,LEESBURG INTERNATIONAL AIRPORT     ,                                   ,LEESBURG              ,FL,34788,F4LR,SO15,F4LR560Y,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
FELLFAB CORPORATION                               ,200 TRADEPORT DRIVE SUITE 100      ,                                   ,                                   ,ATLANTA               ,GA,30354,F5FR,SO11,F5FR966J,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
CARAVAN'S INC                                     ,15618 POTOMAC STREET               ,HANGER #2                          ,                                   ,FOREST LAKE           ,MN,55025,F5JR,GL15,F5JR204Y,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N, , ,,,,,,,,,Repair
FLIGHT-DECK AVIONICS LLC                          ,176 N 2200 W Suite 240             ,                                   ,                                   ,SALT LAKE CITY        ,UT,84116,F62R,NM07,F62R677Y,N,Y,Y, ,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
FLYING HIGH BALLOON SERVICES                      ,3009 N. GERALDINE AVE              ,                                   ,                                   ,OKLAHOMA CITY         ,OK,73107-1215,F65R,SW15,F65R972Y,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
EXECUTIVE AVIONICS INC                            ,2465 COMMERCE AVENUE               ,                                   ,                                   ,BOISE                 ,ID,83705,F66R,NM11,F66R557Y,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
THE FUEL CELL INC                                 ,940 N.W. 51ST PLACE                ,BAY 6                              ,                                   ,FT. LAUDERDALE        ,FL,33309,F6ER,SO19,F6ER787N,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
FLAP-AIR HELICOPTER SERVICE INC                   ,15201 LAKE MARVIN RD               ,                                   ,                                   ,CANADIAN              ,TX,79014,F6HR,SW13,F6HR368H,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
FLG TECHNICS                                      ,2701 SW 145th Ave                  ,Suite 200                          ,                                   ,Miramar               ,FL,33027,F72R,SO19,F72R832X,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
F J TURBINE POWER INC                             ,8195 WEST 20TH AVE                 ,                                   ,                                   ,HIALEAH               ,FL,33014,F7JR,SO19,F7JR192Y,N,N,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
FREEFLIGHT ACQUISITION CORPORATION                ,3700 INTERSTATE 35                 ,                                   ,                                   ,WACO                  ,TX,76706,F7ZR,SW19,F7ZR179X,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
EATON AEROSPACE FLUID CONVEYANCE                  ,2 RUE LAVOISIER                    ,BP 54                              ,                                   ,COIGNIERES CEDEX      ,  ,78310,F87Y,FS59,F87Y584X,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y, , ,,,,,,,,,Repair
F AND E AIRCRAFT MAINTENANCE MIAMI LLC            ,5200 NW 36 STREET                  ,MIAMI INTERNATIONAL AIRPORT        ,"BUILDING 861,                      ",MIAMI                 ,FL,33166,F8ER,SO19,F8ER232Y,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
AERO STRUCTURAL SERVICES LLC                      ,111 NELMS STREET                   ,                                   ,                                   ,HOUSTON               ,TX,77061,F8VR,SW09,F8VR234O,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N, , ,,,,,,,,,Repair
SENIOR AEROSPACE KETEMA                           ,"790 GREENFIELD DRIVE, BUILDING #16 ",                                   ,                                   ,EL CAJON              ,CA,92021,F8XR,WP09,F8XR824N,N,N,N, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N, , ,,,,,,,,,Repair
FERRER AVIATION SERVICES LLC                      ,732 Aviator Drive                  ,                                   ,                                   ,Fort Worth            ,TX,76179,F91R,SW19,F91R602X,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
"GE AVIATION, ENGINE SERVICES-SINGAPORE PTE. LTD.  ",62 LOYANG WAY                      ,                                   ,                                   ,SINGAPORE             ,  ,508770,F94Y,FS58,F94Y941N,N,N,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N, , ,,,,,,,,,Repair
UNILODE AVIATION SOLUTIONS US INC                 ,91-424  KAUHI STREET    UNIT 2     ,                                   ,                                   ,KAPOLEI               ,HI,96707,F962,WP13,F962488N,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
UNITED PLATING WORKS INC                          ,4118 N MINGO RD                    ,                                   ,                                   ,TULSA                 ,OK,74116,FA2R,SW15,FA2R813K,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N, , ,,,,,,,,,Repair
INSTRUMENT SERVICES INC                           ,639 W  INTERNATIONAL AIRPORT RD #36,                                   ,                                   ,ANCHORAGE             ,AK,99518,FA4R,AL03,FA4R173M,N,N,N, ,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
VECTOR AEROSPACE INTERNATIONAL LIMITED            ,Fleetlands Fareham Road            ,GOSPORT                            ,                                   ,Hampshie              ,  ,PO13 0AA  ,FAXY,FS59,FAXY222K,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,Y, , ,,,,,,,,,Repair
CANNON AVIONICS INC                               ,ARLINGTON MUNICIPAL AIRPORT        ,17725 48TH DRIVE NE                ,HANGAR A & B                       ,ARLINGTON             ,WA,98223,FB6R,NM01,FB6R529N,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
FLITE COMPONENTS LLC                              ,1235 PROFIT DR.                    ,                                   ,                                   ,DALLAS                ,TX,75247,FBQR,SW19,FBQR568Y,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N, , ,,,,,,,,,Repair
HELICOPTER MAINTENANCE CORP                       ,2465 COMMERCE AVE                  ,                                   ,                                   ,BOISE                 ,ID,83705,FC6R,NM11,FC6R530N,N,N,N, ,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
ATLANTIC AVIATION OREGON GENERAL AVIATION SERVICES,90454 Boeing Dr                    ,                                   ,                                   ,Eugene                ,OR,97402,FCPD,NM09,FCPD831D,N,N,N, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
ATLANTIC AVIATION OREGON GENERAL AVIATION SERVICES,7777 NE AIRPORT WAY                ,                                   ,                                   ,PORTLAND              ,OR,97218,FCPR,NM09,FCPR831D,Y,Y,Y, ,N,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
NAASCO NORTHEAST CORPORATION                      ,222 GRAND AVE                      ,BROOKHAVEN AIRPORT                 ,                                   ,SHIRLEY               ,NY,11967,FD1R,EA11,FD1R135K,N,Y,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N, , ,,,,,,,,,Repair
CENTURY FLIGHT SYSTEMS INC                        ,3010 FM 1195                       ,MUNICIPAL AIRPORT                  ,                                   ,MINERAL WELLS         ,TX,76067,FD2R,SW19,FD2R816K,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
GKN AEROSPACE                                     ,3030 RED HILL AVENUE               ,                                   ,                                   ,SANTA ANA             ,CA,92705,FD3R,WP05,FD3R497L,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N, , ,,,,,,,,,Repair
FLIGHT DECK SPECIALISTS INC                       ,1288 BELMONT DR                    ,                                   ,                                   ,MCMINNVILLE           ,TN,37110,FD5R,CE19,FD5R825N,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N, , ,,,,,,,,,Repair
NIICD AVIONICS                                    ,3833 S. DEVELOPMENT AVENUE         ,                                   ,                                   ,BOISE                 ,ID,83705,FD6R,NM11,FD6R531N,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
FREEDOM AVIONICS CO                               ,11905 CORPORATE WAY                ,                                   ,                                   ,BROOMFIELD            ,CO,80021,FDBR,NM03,FDBR221K,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,Y,N,N, , ,,,,,,,,,Repair
FEDEX EXPRESS                                     ,7401 WORLD WAY WEST                ,LOS ANGELES INT. AIRPORT           ,                                   ,LOS ANGELES           ,CA,90045,FDER,WP23,FDER140A,N,N,N, ,N,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,Y,N,N,N,N, , ,,,,,,,,,Repair
COSGROVE AIRCRAFT SERVICE INC                     ,6 LOOP ROAD                        ,BUILDING #2                        ,WESTCHESTER COUNTY AIRPORT         ,WHITE PLAINS          ,NY,10604,FE1R,EA11,FE1R136K,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N, , ,,,,,,,,,Repair
HOWELL INSTRUMENTS INC                            ,8945 SOUTH FREEWAY                 ,                                   ,                                   ,FORT WORTH            ,TX,76140,FE2R,SW19,FE2R817K,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
AERO TWIN INC                                     ,2403 MERRILL FIELD DR              ,                                   ,                                   ,ANCHORAGE             ,AK,99501,FE4R,AL03,FE4R177M,N,N,N, ,N,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
WESTERN AIRCRAFT INC                              ,4300 S. KENNEDY STREET             ,                                   ,                                   ,BOISE                 ,ID,83705,FE6R,NM11,FE6R532N,N,N,N, ,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,N,N,Y,Y,Y,N,N,N,Y,N,N,N,N, , ,,,,,,,,,Repair
EAGLE AVIATION INC                                ,2861 AVIATION WAY                  ,                                   ,                                   ,WEST COLUMBIA         ,SC,29170,FEHR,SO13,FEHR859D,N,N,N, ,Y,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
FOKKER ELMO B V                                   ,AVIOLANDALAAN 33                   ,                                   ,                                   ,HOOGERHEIDE           ,  ,4631 RP   ,FEOY,FS59,FEOY206X,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y, , ,,,,,,,,,Repair
S TEC CORPORATION                                 ,ONE S-TEC WAY                      ,MUNICIPAL AIRPORT                  ,                                   ,MINERAL WELLS         ,TX,76067,FF2R,SW19,FF2R818K,N,N,N, ,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
NAMPA VALLEY HELICOPTERS INC                      ,1870 W. FRANKLIN                   ,                                   ,                                   ,MERIDIAN              ,ID,83642,FF6R,NM11,FF6R533N,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N, , ,,,,,,,,,Repair
"AIR WILMINGTON, INC.                              ",WILMINGTON INTERNATIONAL AIRPORT   ,1834 AVIATION DR.                  ,                                   ,WILMINGTON            ,NC,28405,FFFR,EA39,FFFR869D,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
"PRECISION AIRCRAFT MAINTENANCE, LLC               ",OPA LOCKA AIRPORT                  ,4200 NW 145TH STREET               ,                                   ,OPA-LOCKA             ,FL,33054,FFGR,SO19,FFGR870D,N,N,N, ,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
FLAME SPRAY INC                                   ,4674 ALVARADO CANYON RD            ,                                   ,                                   ,SAN DIEGO             ,CA,92120,FFOR,WP09,FFOR158K,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N, , ,,,,,,,,,Repair
DYNAMIC AIR ENGINEERING INC                       ,620 E. DYER ROAD                   ,                                   ,                                   ,SANTA ANA             ,CA,92705,FG3R,EA68,FG3R500L,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
LEADING EDGE EXHAUST SYSTEMS LLC                  ,6250 TUTTLE PLACE #1               ,                                   ,                                   ,ANCHORAGE             ,AK,99507,FG4R,AL03,FG4R179M,N,N,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N, , ,,,,,,,,,Repair
PRECISION PROPELLER SERVICE INC                   ,4777 AERONCA ST                    ,                                   ,                                   ,BOISE                 ,ID,83705,FG6R,NM11,FG6R534N,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,Y,N,N, , ,,,,,,,,,Repair
FIRST FLIGHT PROPELLER LLC                        ,315 SILVER HILLS ROAD              ,                                   ,                                   ,SENATOBIA             ,MS,38668,FG7R,SW31,FG7R547X,N,N,N, ,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,Y,N,Y,N,N, , ,,,,,,,,,Repair
EATON AEROSPACE STERER ENGINEERING                ,4690 COLORADO BLVD                 ,                                   ,                                   ,LOS ANGELES           ,CA,90039,FH3R,WP23,FH3R501L,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
BLASTING TECHNIQUES INC                           ,350 B CHAPEL ROAD                  ,                                   ,                                   ,SOUTH WINDSOR         ,CT,6074,FHQR,EA63,FHQR653K,N,N,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
PARKER HANNIFIN CORPORATION                       ,3580 SHAW BLVD                     ,                                   ,                                   ,NAPLES                ,FL,34117,FI1R,SO19,FI1R140K,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
NOVA CHROME INC                                   ,3200 N WOLF RD                     ,                                   ,                                   ,FRANKLIN PARK         ,IL,60131,FI5R,GL03,FI5R858M,N,N,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N, , ,,,,,,,,,Repair
"NEXT MRO, LLC                                     ",15800 NW 49TH AVENUE               ,                                   ,                                   ,MIAMI GARDENS         ,FL,33014,FIDR,SO19,FIDR645K,Y,Y,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y, , ,,,,,,,,,Repair
GA TELESIS ENGINE SERVICES                        ,HELSINKI-VANTAA AIRPORT____________,TECHNICAL AREA                     ,TEKNIKONTIE 6                      ,VANTAA                ,  ,1530,FIOY,FS59,FIOY903D,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N, , ,,,,,,,,,Repair
ISLIP AVIONICS INC                                ,LONG ISLAND MACARTHUR ARPT         ,135 SCHAEFFER DRIVE                ,                                   ,RONKONKOMA            ,NY,11779,FJ1R,EA11,FJ1R141K,N,N,N, ,N,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
LEACH INTERNATIONAL CORPORATION                   ,6900 ORANGETHORPE AVE              ,                                   ,                                   ,BUENA PARK            ,CA,90620,FJ3D,WP23,FJ3D503L,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
FOX EQUIPMENT SERVICES INC                        ,"2910 Belmeade Dr., Suite 108       ",                                   ,                                   ,CARROLLTON            ,TX,75006,FJ4R,SW19,FJ4R628X,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
FLORIDA JET CENTER                                ,2665 N.W. 56TH STREET              ,HANGAR 54                          ,                                   ,FT LAUDERDALE         ,FL,33309,FJKR,SO19,FJKR274K,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
CORPORATE FLIGHT MANAGEMENT INC                   ,SMYRNA AIRPORT                     ,693 Fitzhugh Blvd                  ,                                   ,SMYRNA                ,TN,37167,FJTR,CE19,FJTR920D,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N, , ,,,,,,,,,Repair
AEROSOURCE INC                                    ,2250 Whitfield Avenue              ,                                   ,                                   ,Sarasota              ,FL,34243,FK1R,SO35,FK1R142K,Y,Y,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
FREEWAY AIRPORT INC                               ,3900 CHURCH ROAD                   ,                                   ,                                   ,MITCHELLVILLE         ,MD,20721,FK8R,EA07,FK8R141Q,N,N,N, ,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
